MosaicID,UniprotID,GeneSymbol,Description,Peptides,A_plus_1,A_plus_2,A_plus_3,A_minus_1,A_minus_2,A_minus_3,B_plus_1,B_plus_2,B_plus_3,B_minus_1,B_minus_2,B_minus_3,A_plus_1_48,A_plus_2_48,A_plus_3_48,A_minus_1_48,A_minus_2_48,A_minus_3_48
CDK11B__P21127,P21127,CDK11B,Cyclin-dependent kinase 11B,2,3.76837,3.73955,0,5.64957,4.96706,1.63559,3.69926,4.57721,7.6887,5.85169,5.92523,0,6.35185,6.63011,8.39108,4.59273,8.1316,18.4004
PPIA__P62937,P62937,PPIA,Peptidyl-prolyl cis-trans isomerase A,15,7.55566,7.58393,1.12764,7.54629,7.25114,0.514639,7.82689,7.82746,2.59976,7.51864,7.41177,0.553008,7.98282,7.86706,3.78714,6.82181,7.18977,1.03456
EEF1A1P5__Q5VTE0,Q5VTE0,EEF1A1P5,Putative elongation factor 1-alpha-like 3,10,2.81655,3.03236,18.6308,1.96767,2.4189,11.7565,3.11707,2.9727,13.8136,2.46414,2.53237,10.1592,2.63988,2.17983,6.66925,2.74155,2.45532,7.63232
H3C15__Q71DI3,Q71DI3,H3C15,Histone H3.2,4,5.18976,5.37227,13.9714,3.52732,4.56416,6.41187,5.35148,4.69345,1.57974,3.54693,3.6756,3.17618,4.35795,4.50847,7.36322,4.51641,5.30418,12.8897
CDC5L__Q99459,Q99459,CDC5L,Cell division cycle 5-like protein,2,8.62701,7.33898,0,9.55311,8.50713,0,8.49464,8.32006,0,8.71382,9.09785,0,7.53318,6.35404,0,8.46216,8.99802,0
ETFB__P38117_2,P38117-2,ETFB,Isoform 2 of Electron transfer flavoprotein subunit beta,4,7.42627,6.27232,0,5.94474,6.02161,1.31643,6.6844,7.03369,6.39057,7.06925,6.64489,6.4394,7.12493,7.49165,6.1816,6.08447,5.87378,0
RANGAP1__P46060,P46060,RANGAP1,Ran GTPase-activating protein 1,1,1.73834,2.20584,76.5284,2.36657,2.16814,0,1.96777,2.55661,0,1.9728,1.85924,0,2.19716,2.56294,0,1.87387,0.00233789,0
DIS3__Q9Y2L1,Q9Y2L1,DIS3,Exosome complex exonuclease RRP44,2,3.01433,3.17403,58.7141,3.15387,3.79548,0,3.58568,3.36978,0,3.63181,4.22549,0,4.06747,4.60153,0,2.53558,2.13086,0
U2SURP__O15042,O15042,U2SURP,U2 snRNP-associated SURP motif-containing protein,1,11.2548,7.78018,0,11.0561,9.81251,0,8.57118,13.1162,0,5.36175,8.05623,0,8.0241,9.01721,0,7.94116,0.0085998,0
DDX1__Q92499,Q92499,DDX1,ATP-dependent RNA helicase DDX1,4,7.47624,7.01839,0,8.82922,8.01445,2.31004,7.17201,7.64965,0.302277,8.19843,8.5245,0.197905,7.17811,7.51019,4.37585,7.82273,7.42002,0
FHL3__Q13643,Q13643,FHL3,Four and a half LIM domains protein 3,1,7.34282,6.45598,0,9.11629,7.11998,0,8.57127,7.7302,0,8.22123,6.93248,0,7.19536,9.2551,0,9.27231,12.787,0
FABP5__Q01469,Q01469,FABP5,Fatty acid-binding protein 5,1,7.27076,9.78552,0,11.0998,7.37068,0,5.15213,10.1305,0,7.89293,5.74835,0,11.7995,7.00039,0,16.7368,0.0126927,0
RPS9__P46781,P46781,RPS9,40S ribosomal protein S9,7,6.58333,7.41279,0,7.44589,6.65943,0,7.82456,6.32866,0,7.71979,7.80665,2.94941,6.69125,6.60433,6.88072,9.70039,8.50875,0.884065
U2AF2__P26368,P26368,U2AF2,Splicing factor U2AF 65 kDa subunit,3,8.27135,7.12814,0,11.3814,9.1565,0,7.67403,7.33024,1.25273,9.33854,8.43788,0,7.96412,8.18583,0,7.08276,6.79653,0
POLDIP3__Q9BY77,Q9BY77,POLDIP3,Polymerase delta-interacting protein 3,1,6.39339,5.14305,0,11.7645,9.68103,0,6.24735,6.39564,0,9.96763,9.26775,0,6.94259,8.05798,0,9.83697,10.3021,0
PREP__P48147,P48147,PREP,Prolyl endopeptidase,1,6.8098,6.96998,0,8.65435,7.92148,0,7.95322,7.44175,0,7.23285,7.56508,0,9.64853,9.04402,0,7.925,12.8339,0
API5__Q9BZZ5,Q9BZZ5,API5,Apoptosis inhibitor 5,5,7.87818,7.21337,0,9.97823,9.55459,0,7.44457,7.56556,0,8.52426,8.51771,0,8.40103,7.55243,2.65481,8.30351,6.41175,0
FADS1__O60427,O60427,FADS1,Acyl-CoA (8-3)-desaturase,1,3.46179,4.99956,0,3.86519,4.82119,25.6114,5.85095,4.22511,0,5.73866,5.44442,13.7389,4.47841,3.61349,0,6.38245,7.76845,0
SAP18__O00422_2,O00422-2,SAP18,Isoform 2 of Histone deacetylase complex subunit SAP18,1,7.89125,8.30551,0,7.68946,9.24947,0,7.69656,6.35648,0,8.40019,9.61532,0,8.78789,8.36139,0,9.01236,8.63412,0
TRIP10__Q15642,Q15642,TRIP10,Cdc42-interacting protein 4,1,7.50364,8.49159,0,12.184,9.05754,0,9.10619,14.1228,0,8.84846,7.51844,0,7.90043,8.95201,0,6.30655,0.00836418,0
ARHGEF1__Q92888_4,Q92888-4,ARHGEF1,Isoform 4 of Rho guanine nucleotide exchange factor 1,1,10.6427,8.57766,0,7.91559,5.49311,0,9.67034,13.4447,0,7.56121,7.98978,0,8.37869,7.8529,0,12.4642,0.00915332,0
CCT6A__P40227,P40227,CCT6A,T-complex protein 1 subunit zeta,6,7.18401,7.26849,0,6.30657,6.4326,0,7.32308,7.40247,0,7.04567,6.85403,3.47475,7.22675,6.73022,8.36714,6.84341,6.58329,4.9575
DDB1__Q16531,Q16531,DDB1,DNA damage-binding protein 1,6,7.41751,7.24495,0,9.95968,9.5933,0,7.50142,8.16348,0,8.23735,9.84371,0,7.53889,8.27463,0,7.35277,8.87231,0
MDH1__P40925_3,P40925-3,MDH1,"Isoform 3 of Malate dehydrogenase, cytoplasmic",2,10.402,9.59776,0,6.51904,8.16975,0,9.60638,9.70298,0,7.39,6.98882,0,8.66642,7.51438,0,7.36364,8.07882,0
GSPT1__P15170_3,P15170-3,GSPT1,Isoform 3 of Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,1,7.20829,7.81433,0,4.84556,6.0957,18.7205,8.36537,8.56646,0,6.79955,6.96865,0,5.2055,6.08641,0,7.90859,5.41505,0
LASP1__Q14847,Q14847,LASP1,LIM and SH3 domain protein 1,3,9.41944,9.55786,0,9.25362,8.37531,0,10.7891,10.3422,0,6.51267,6.82698,0,7.74224,7.10906,0,8.26378,5.80776,0
PRPF40A__O75400,O75400,PRPF40A,Pre-mRNA-processing factor 40 homolog A,3,7.16483,7.09778,0,9.0063,8.42572,5.23307,7.60916,7.12005,6.12634,7.82401,7.38765,0,6.9815,7.20846,0,7.02595,5.78918,0
CAP1__Q01518,Q01518,CAP1,Adenylyl cyclase-associated protein 1,3,10.7893,10.3222,0,6.54495,7.11343,0,10.4933,10.687,0,7.64076,8.19638,0,8.00145,6.79338,0,7.72361,5.69422,0
RPL21__P46778,P46778,RPL21,60S ribosomal protein L21,1,8.19267,8.95338,0,6.94829,6.39204,0,7.71242,8.11988,0,7.35844,7.13768,0,6.65251,6.1009,0,9.41961,6.90277,10.1094
NARS1__O43776,O43776,NARS1,"Asparagine--tRNA ligase, cytoplasmic",4,8.18815,8.13619,0,7.925,7.13757,1.7727,7.92961,8.36792,0,7.77553,7.64455,0.757806,8.08674,7.02169,3.24355,7.38111,8.63188,0
DEK__P35659,P35659,DEK,Protein DEK,2,7.64534,8.20655,0.518467,8.21094,8.06337,0,8.30182,7.64945,0,8.25638,8.3515,0,7.6725,7.97787,3.55282,7.18215,8.41084,0
NCAM2__O15394,O15394,NCAM2,Neural cell adhesion molecule 2,1,6.76032,6.86651,0,7.00951,6.66346,0,7.79665,7.70718,0,7.53405,7.32133,0,7.15878,7.50353,11.287,5.88158,10.5101,0
USO1__O60763_2,O60763-2,USO1,Isoform 2 of General vesicular transport factor p115,1,4.73634,4.82918,0,2.60864,2.76462,0,6.52983,5.19178,0,3.17461,3.80616,52.8539,3.044,3.66252,0,2.28795,4.51043,0
SUB1__P53999,P53999,SUB1,Activated RNA polymerase II transcriptional coactivator p15,1,6.0168,7.59315,0,6.19649,5.53224,0,7.61552,6.55897,0,7.10928,7.63104,20.6851,6.43463,5.8864,0,6.80828,5.93213,0
TCP1__P17987,P17987,TCP1,T-complex protein 1 subunit alpha,7,6.81703,6.99982,0,7.14546,6.41221,0,6.98566,7.37051,10.1804,7.07584,6.89719,2.38283,7.07602,6.35594,3.39409,7.08743,7.40544,0.414125
ABCE1__P61221,P61221,ABCE1,ATP-binding cassette sub-family E member 1,2,7.3132,7.50228,0,6.39658,6.99922,12.8782,6.90613,7.18473,0,8.03948,8.09287,0,6.86273,6.71877,0,7.44451,7.66134,0
SRSF6__Q13247,Q13247,SRSF6,Serine/arginine-rich splicing factor 6,2,7.21349,6.84287,0,9.77078,10.15,0,7.21208,7.2087,0,8.53112,8.44042,0,7.69643,8.04046,3.31752,8.91885,6.65731,0
GRB2__P62993,P62993,GRB2,Growth factor receptor-bound protein 2,1,8.7083,7.27474,0,10.085,7.65672,0,9.2265,8.63069,0,8.20462,7.64321,0,8.45236,8.04238,0,6.69473,9.38075,0
DARS1__P14868,P14868,DARS1,"Aspartate--tRNA ligase, cytoplasmic",6,6.28784,6.43972,0,5.45018,5.63389,3.2178,5.76218,4.94375,5.3173,5.48081,5.42793,13.7857,5.21076,5.17892,8.25885,4.83116,5.0343,3.73885
UBC__P0CG48,P0CG48,UBC,Polyubiquitin-C,6,5.76792,6.14144,0,3.2682,5.12849,3.95024,5.75381,5.90606,0.645642,5.26083,5.06686,0.895242,8.53152,9.41984,15.9109,5.08056,6.28313,6.9893
ZNF207__O43670_4,O43670-4,ZNF207,Isoform 4 of BUB3-interacting and GLEBS motif-containing protein ZNF207,3,8.19595,7.9374,0,10.9382,8.98611,3.78758,7.55089,7.86455,0,7.82159,8.22016,0,7.67586,8.00174,0,7.65538,5.36463,0
RPS2__P15880,P15880,RPS2,40S ribosomal protein S2,2,8.09282,8.00319,0,10.2724,8.26097,0,8.29661,6.95495,0,8.45965,8.10165,0,7.6465,7.66016,0,8.6908,6.31868,3.24161
CLTC__Q00610,Q00610,CLTC,Clathrin heavy chain 1,13,6.79588,7.28484,2.19275,4.74028,5.05485,3.61035,8.77382,7.79694,5.27183,6.03376,6.3374,2.88361,5.32714,5.17714,5.15554,5.75489,6.17942,5.62957
RPL36__Q9Y3U8,Q9Y3U8,RPL36,60S ribosomal protein L36,1,8.017,10.3225,0,7.29015,7.91039,0,10.8152,7.77204,0,9.07829,7.34929,0,9.88071,13.0681,0,8.48591,0.0104407,0
DNAJC7__Q99615,Q99615,DNAJC7,DnaJ homolog subfamily C member 7,1,5.95565,6.67294,0,5.57955,6.18325,0,7.21191,6.70421,0,6.33512,6.61419,0,5.72242,5.98269,7.53181,5.95013,11.7394,11.8168
PSMC6__P62333,P62333,PSMC6,26S proteasome regulatory subunit 10B,1,6.38472,4.48131,0,7.00896,6.26291,0,4.73911,3.25597,3.20956,5.80521,5.12844,0,5.19662,4.6897,32.0033,5.65866,6.1755,0
SF3A1__Q15459,Q15459,SF3A1,Splicing factor 3A subunit 1,3,7.5752,7.80995,0,8.6434,8.33479,0,9.32752,8.21353,0,8.61946,8.89981,0,8.48015,8.86609,0,8.61921,6.6109,0
GPI__P06744_2,P06744-2,GPI,Isoform 2 of Glucose-6-phosphate isomerase,4,8.27312,9.24762,0,5.58644,5.99028,0,9.31577,8.12002,0,6.30835,7.30595,13.1381,7.12621,6.64786,0,6.78018,6.1601,0
HEXIM1__O94992,O94992,HEXIM1,Protein HEXIM1,1,8.08802,5.32195,0,7.72693,7.96187,20.3368,9.59545,5.84501,0,8.35357,5.16998,0,5.56886,6.91696,0,9.10852,0.00607598,0
CCAR2__Q8N163,Q8N163,CCAR2,Cell cycle and apoptosis regulator protein 2,3,6.86522,6.36421,0,6.23449,5.87809,3.77254,7.49117,7.09391,0,6.79837,7.12301,0.713376,6.98309,6.47429,7.50039,7.85001,6.74111,6.11673
TRMT1__Q9NXH9,Q9NXH9,TRMT1,tRNA (guanine(26)-N(2))-dimethyltransferase,1,9.51457,7.35242,0,5.49657,7.70289,0,6.48996,9.72384,0,9.55525,9.24561,0,6.59013,7.09018,0,7.67287,13.5657,0
RANBP1__P43487,P43487,RANBP1,Ran-specific GTPase-activating protein,1,9.68703,9.93456,0,6.72163,8.11973,0,9.73787,8.9588,0,8.29959,7.96409,0,7.62569,7.88022,0,7.513,7.55779,0
USP7__Q93009,Q93009,USP7,Ubiquitin carboxyl-terminal hydrolase 7,6,5.63246,5.75359,7.34286,5.83173,6.17434,0,6.62985,6.43293,8.47955,7.00162,6.44821,2.29405,5.8486,6.36145,7.74064,5.59824,6.42988,0
LARS1__Q9P2J5,Q9P2J5,LARS1,"Leucine--tRNA ligase, cytoplasmic",3,7.68472,8.27742,0,7.78947,7.84427,0,8.7661,8.44037,0,8.79422,7.99998,0,7.44666,7.12401,5.5453,6.90443,7.38304,0
PUF60__Q9UHX1,Q9UHX1,PUF60,Poly(U)-binding-splicing factor PUF60,4,6.7561,7.41396,4.32267,4.8808,6.34699,6.09431,6.36193,6.18215,0,6.49039,6.31417,5.54828,5.66757,6.01437,3.09319,6.35802,6.6272,5.52789
SNX9__Q9Y5X1,Q9Y5X1,SNX9,Sorting nexin-9,1,8.90844,10.4877,0,7.51071,8.52139,0,10.078,10.0057,0,8.92495,9.16615,0,7.91165,8.75702,0,9.71979,0.00856638,0
RPN2__P04844,P04844,RPN2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,1,9.96809,11.7748,0,5.9738,5.77011,0,11.5207,8.15815,0,7.4994,7.89125,0,8.6367,7.18914,0,8.26909,7.34878,0
BZW2__Q9Y6E2,Q9Y6E2,BZW2,Basic leucine zipper and W2 domain-containing protein 2,1,6.35761,7.38823,0,4.89015,5.05125,2.29604,6.90291,7.00301,21.6398,6.13973,6.03352,0,7.6223,5.2188,0,5.92143,7.53523,0
TARDBP__Q13148,Q13148,TARDBP,TAR DNA-binding protein 43,2,7.36673,6.93555,0,7.43629,8.49478,0,6.79043,6.83623,3.49552,8.73702,7.67991,0,8.05723,7.33076,3.93587,8.42451,8.47916,0
CHD2__O14647,O14647,CHD2,Chromodomain-helicase-DNA-binding protein 2,2,8.26597,7.36337,0,10.7543,9.42911,0,8.11259,7.65489,0,8.90325,11.2523,0,8.3055,8.75369,0,7.73526,3.46977,0
PRPF19__Q9UMS4,Q9UMS4,PRPF19,Pre-mRNA-processing factor 19,4,7.39038,7.48445,0,5.48083,7.10769,0,6.36197,7.14571,9.94409,7.71716,6.93456,0,6.31272,6.56883,4.05451,6.46045,7.89986,3.13678
CCNK__O75909_4,O75909-4,CCNK,Isoform 4 of Cyclin-K,1,8.25894,7.68335,0,11.1397,11.1454,0,7.03228,8.0267,0,7.42228,8.82547,0,7.38366,8.27116,0,8.36536,6.44569,0
LDHA__P00338_3,P00338-3,LDHA,Isoform 3 of L-lactate dehydrogenase A chain,8,7.79474,8.55591,0,5.44214,6.75999,1.19803,8.03079,7.55051,2.47437,6.70998,6.69375,4.11036,7.34355,7.14838,4.76348,5.89453,6.37777,3.15172
LDHB__P07195,P07195,LDHB,L-lactate dehydrogenase B chain,6,8.27662,8.05649,0,8.23562,7.06221,0.830991,8.27037,8.22799,0,7.70458,7.65029,0,9.03645,8.01451,4.1558,7.80624,6.67184,0
P4HA1__P13674_2,P13674-2,P4HA1,Isoform 2 of Prolyl 4-hydroxylase subunit alpha-1,1,9.55111,11.2894,0,8.76564,9.73467,0,12.0466,10.7053,0,6.82748,7.98626,0,8.11729,9.02673,0,5.94097,0.00857707,0
AP2A1__O95782,O95782,AP2A1,AP-2 complex subunit alpha-1,1,9.39632,11.3217,0,4.59344,5.73345,0,8.86625,7.28772,0,9.77288,11.8392,0,11.3466,8.40589,0,11.4246,0.0120483,0
RPA1__P27694,P27694,RPA1,Replication protein A 70 kDa DNA-binding subunit,3,6.27334,6.56689,0,9.25402,7.58303,0,6.5711,7.55067,0,7.54494,7.13234,7.15479,7.59071,7.63444,5.17985,6.64708,7.31679,0
RPL9__P32969,P32969,RPL9,60S ribosomal protein L9,1,10.186,8.45599,0,8.26117,11.6925,0,9.95309,8.20655,0,9.77799,6.16079,0,7.98125,6.85307,0,12.4629,0.00869991,0
SUMO1__P63165,P63165,SUMO1,Small ubiquitin-related modifier 1,1,9.05503,8.50576,0,5.3606,7.12811,1.78507,9.08307,8.91133,0,7.74734,8.14353,0,9.87488,9.20461,0,8.50669,6.69399,0
SNRPD3__P62318,P62318,SNRPD3,Small nuclear ribonucleoprotein Sm D3,2,8.24415,7.96868,0,8.21075,7.96117,0,7.739,7.99778,0,6.83983,7.22194,0,7.70895,7.56113,5.44216,6.55538,6.51036,4.03872
HBZ__P02008,P02008,HBZ,Hemoglobin subunit zeta,8,6.64563,6.74288,4.56337,6.08968,6.35066,0.844702,6.68855,6.45819,1.78981,6.16818,6.40371,1.15026,8.30131,8.23125,6.94044,5.9497,6.62626,4.05541
HBA1__P69905,P69905,HBA1,Hemoglobin subunit alpha,5,2.62197,2.97368,16.0579,3.03225,2.87298,15.7241,2.70816,2.66591,11.6147,3.17491,3.40057,4.35423,3.07173,3.19891,6.37656,3.15925,3.46702,9.52509
ARHGAP23__Q9P227,Q9P227,ARHGAP23,Rho GTPase-activating protein 23,1,7.88965,7.02316,0,7.65407,9.52146,0,4.43463,6.47083,0,8.71465,9.07412,0,7.66088,8.41481,0,9.75108,13.3907,0
VBP1__P61758,P61758,VBP1,Prefoldin subunit 3,1,7.24797,6.98784,0,10.1468,8.12514,1.54573,8.07099,8.3018,0,9.15582,9.32528,0,7.14907,6.09275,0,8.9337,8.91712,0
RTF1__Q92541,Q92541,RTF1,RNA polymerase-associated protein RTF1 homolog,1,6.2461,5.88905,0,6.17195,6.97266,0,5.8016,5.34964,0,6.81927,5.7749,24.4745,7.05791,6.58781,0,6.10953,6.74505,0
SARNP__P82979,P82979,SARNP,SAP domain-containing ribonucleoprotein,2,9.39008,7.40756,0,6.03114,6.66013,0,7.68923,8.18248,0,6.90479,6.65905,0,7.62087,7.80946,0,7.06077,4.15025,14.4342
CLIC2__O15247,O15247,CLIC2,Chloride intracellular channel protein 2,1,4.22499,2.79544,0,4.57825,4.66923,0,3.21187,3.55116,53.5156,8.54999,3.15575,0,4.91351,4.22444,0,2.60466,0.00512029,0
RAN__P62826,P62826,RAN,GTP-binding nuclear protein Ran,10,6.04515,6.02158,2.18241,6.49846,6.15818,0.836374,6.06822,6.14163,2.98362,5.74516,6.19682,4.51672,6.0847,6.32911,8.16502,6.40415,7.03828,6.58441
DIAPH1__O60610,O60610,DIAPH1,Protein diaphanous homolog 1,1,8.29778,6.87657,0,7.04202,5.59419,13.2749,6.8517,7.42786,0,8.50482,7.122,0,5.93625,8.10479,0,8.85813,6.10895,0
PPIB__P23284,P23284,PPIB,Peptidyl-prolyl cis-trans isomerase B,1,7.4843,7.79998,0,8.58343,10.2985,0,8.88462,8.50228,0,8.14978,6.88625,0,7.00147,8.3588,0,10.2536,7.79692,0
PPIF__P30405,P30405,PPIF,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",1,11.4336,8.74395,0,6.9808,6.41217,0,11.4122,9.25578,2.75735,7.66929,8.61649,3.33616,8.47973,8.41643,0,6.47715,0.0089608,0
MSH6__P52701,P52701,MSH6,DNA mismatch repair protein Msh6,1,3.79259,4.07692,0,4.82111,4.68488,0,4.23334,3.81059,0,4.11244,4.01885,51.4702,3.46757,3.67804,0,3.20376,4.62973,0
RARS1__P54136,P54136,RARS1,"Arginine--tRNA ligase, cytoplasmic",4,6.7645,7.92376,4.11086,6.43998,6.41804,0,7.56639,7.26451,0,7.74086,7.21196,0,6.78561,6.8704,6.77395,7.08356,7.92853,3.11709
DNM2__P50570_4,P50570-4,DNM2,Isoform 4 of Dynamin-2,2,4.35068,5.00787,49.4402,3.35143,2.93211,0,5.85857,5.30622,0,4.24528,4.73789,0,4.8829,3.80197,0,2.66294,3.42197,0
PSMB4__P28070,P28070,PSMB4,Proteasome subunit beta type-4,1,7.62072,7.52321,0,6.32819,7.00661,22.9214,5.8454,6.29628,0,6.86186,5.98877,0,7.04229,7.07928,0,4.3116,5.17437,0
UFD1__Q92890_1,Q92890-1,UFD1,Isoform Long of Ubiquitin recognition factor in ER-associated degradation protein 1,1,8.17606,7.92802,0,11.2145,7.908,0,8.18274,7.37914,1.81926,9.55422,9.00058,0,6.30795,3.75166,0,8.0123,10.7656,0
IPO7__O95373,O95373,IPO7,Importin-7,1,5.71795,6.90544,0,5.9852,4.65528,1.09185,6.5879,6.62867,17.0556,4.21608,5.61417,0,5.07002,4.84017,14.4798,4.55866,6.59328,0
TNPO1__Q92973,Q92973,TNPO1,Transportin-1,4,7.9117,8.01013,0,8.60567,8.89689,0,8.43155,8.49431,0.301224,8.12321,8.60123,0,9.90984,9.03984,0,6.72744,6.94697,0
DYNC1LI1__Q9Y6G9,Q9Y6G9,DYNC1LI1,Cytoplasmic dynein 1 light intermediate chain 1,1,8.47279,8.76873,0,7.08353,8.31898,0,7.40738,9.32026,0,9.57513,9.76672,0,8.27039,6.02766,0,7.41604,9.57239,0
KIF2C__Q99661,Q99661,KIF2C,Kinesin-like protein KIF2C,2,9.45904,8.88464,0,9.42221,8.05845,0,9.15369,7.63188,0,10.7135,6.79171,0,7.80422,8.13251,0,8.20128,5.74682,0
IGF2BP3__O00425,O00425,IGF2BP3,Insulin-like growth factor 2 mRNA-binding protein 3,2,8.823,8.29288,0,7.0448,7.67437,0,8.12238,7.89731,0,7.3387,6.86341,0,6.95011,6.85389,9.37284,7.35839,7.4079,0
IGF2BP1__Q9NZI8,Q9NZI8,IGF2BP1,Insulin-like growth factor 2 mRNA-binding protein 1,1,6.56533,6.86595,0,6.38119,5.05535,8.12983,7.42729,6.14695,0,5.13836,5.86946,10.7245,5.38862,5.26336,8.34763,5.75481,6.94133,0
KHDC4__Q7Z7F0,Q7Z7F0,KHDC4,KH homology domain-containing protein 4,1,6.69992,7.93443,0,9.46412,9.80149,0,8.82217,6.63605,0,8.2263,8.51867,0,6.59367,7.91045,0,9.60684,9.78589,0
PSMA1__P25786_2,P25786-2,PSMA1,Isoform Long of Proteasome subunit alpha type-1,3,7.66178,7.47445,0,8.97801,7.90853,0,8.08292,7.4479,0,7.63121,7.76585,0,8.05414,7.83471,7.14303,7.17611,6.84136,0
PDIA3__P30101,P30101,PDIA3,Protein disulfide-isomerase A3,1,4.59828,5.811,56.3199,1.06125,2.42293,0,4.7777,4.50519,0,2.60972,1.9942,0,3.62664,3.05667,0,3.7808,5.43573,0
PSMC2__P35998,P35998,PSMC2,26S proteasome regulatory subunit 7,2,6.03756,5.67337,0,7.2872,6.23156,0,5.07288,6.26931,14.8298,6.07453,6.38847,0,5.18862,5.33854,8.28038,6.1724,4.96666,6.1887
FAU__P62861,P62861,FAU,40S ribosomal protein S30,1,8.47166,8.13004,0,7.65504,10.7779,0,11.5067,6.69831,0,6.98475,6.11589,0,7.29867,10.2742,0,5.67903,10.4077,0
SNRNP40__Q96DI7_2,Q96DI7-2,SNRNP40,Isoform 2 of U5 small nuclear ribonucleoprotein 40 kDa protein,2,6.58654,6.88258,0,9.68559,8.47797,0,7.39135,8.16073,0,7.5345,7.95172,0,7.63075,7.57354,8.45433,7.81595,5.85444,0
NSUN2__Q08J23,Q08J23,NSUN2,RNA cytosine C(5)-methyltransferase NSUN2,2,6.25739,5.8464,0,9.01944,9.01676,0,6.08046,6.95744,0,8.14274,7.77376,0,8.71479,8.04732,11.4254,6.7557,5.96237,0
CPSF6__Q16630_2,Q16630-2,CPSF6,Isoform 2 of Cleavage and polyadenylation specificity factor subunit 6,5,6.22702,5.8772,0,10.2447,8.21393,0.399493,6.5224,6.60361,0,7.50498,7.99832,0.498831,7.83195,7.93209,2.37184,8.42185,5.51573,7.83601
GAPDH__P04406,P04406,GAPDH,Glyceraldehyde-3-phosphate dehydrogenase,5,7.19424,7.05317,2.11069,6.97275,7.19115,0,6.99596,7.29186,5.63908,6.22042,6.3431,0,6.25332,6.15456,4.64484,5.71445,4.86118,9.35922
SNRPE__P62304,P62304,SNRPE,Small nuclear ribonucleoprotein E,2,5.91517,5.54827,0,6.6718,5.43557,0,4.6937,4.40182,37.5585,5.02712,4.99035,0,5.74754,5.87018,0,5.1681,2.97192,0
SNRPD2__P62316,P62316,SNRPD2,Small nuclear ribonucleoprotein Sm D2,2,9.51686,10.9186,0,4.32071,7.09301,9.04127,10.2055,9.83855,0,5.53137,6.02975,0,6.54429,7.14239,0,6.92061,6.8971,0
GARS1__P41250,P41250,GARS1,Glycine--tRNA ligase,1,7.87686,8.18987,0,6.54196,6.64745,0,7.62179,8.00343,0,7.45916,7.39529,0,8.9707,8.21974,10.5922,7.23019,5.25132,0
HMGB1__P09429,P09429,HMGB1,High mobility group protein B1,2,7.02907,6.39221,0,7.85202,8.34338,8.65005,7.60541,7.04529,0,6.82804,7.56039,0,7.14251,7.4103,4.45992,9.18833,4.49309,0
AKAP8L__Q9ULX6,Q9ULX6,AKAP8L,A-kinase anchor protein 8-like,3,7.94798,7.03482,0,9.83693,8.91783,2.14201,6.72058,7.62879,0,7.64609,8.18165,0,7.55706,6.94286,6.01977,7.9699,5.45375,0
HNRNPC__P07910,P07910,HNRNPC,Heterogeneous nuclear ribonucleoproteins C1/C2,10,4.64299,4.89534,0,8.18406,7.00804,2.22994,5.12707,5.39534,14.0664,6.41831,6.16402,5.12545,6.28802,6.46026,3.45754,6.68586,6.06326,1.78806
PPIL2__Q13356,Q13356,PPIL2,RING-type E3 ubiquitin-protein ligase PPIL2,1,7.95619,6.46706,0,11.9972,7.96877,0,7.0002,6.83847,0,7.76552,8.11963,0,6.56774,10.1134,0,8.9895,10.2163,0
RBM39__Q14498,Q14498,RBM39,RNA-binding protein 39,3,6.77954,6.69834,0,6.95683,7.36558,0,6.02505,5.90017,12.6422,7.88764,6.45162,0,7.48224,7.27547,6.96359,6.02157,5.55017,0
ACADM__P11310_2,P11310-2,ACADM,"Isoform 2 of Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",1,7.03494,6.71769,0,4.81807,4.74387,0,6.80673,6.84059,0,5.16368,6.46685,0,5.28623,6.27123,0,6.29536,0.00574133,33.549
CRKL__P46109,P46109,CRKL,Crk-like protein,7,7.03756,7.21659,0,8.02313,8.14398,0,7.99351,7.60777,0.800056,7.40729,7.28478,2.25763,7.15185,8.23231,7.3675,7.18608,6.28997,0
RPS13__P62277,P62277,RPS13,40S ribosomal protein S13,3,5.44918,6.12879,8.4685,7.50482,7.21285,0,6.53119,6.23163,3.95503,5.60264,6.46736,4.90104,6.50879,6.50059,4.32551,6.44689,7.76519,0
CS__O75390,O75390,CS,"Citrate synthase, mitochondrial",4,7.49672,7.03935,0,6.91389,5.95175,0,7.27607,7.07214,0,7.76569,6.94722,0,6.99333,7.1014,11.0333,6.20052,6.7227,5.48597
ENO1__P06733,P06733,ENO1,Alpha-enolase,12,4.34506,4.21135,6.73841,3.07178,3.54035,8.42835,4.1795,4.01955,14.3468,3.46601,3.64802,6.88522,4.26349,3.99346,6.6836,3.74312,4.06789,10.3681
PPIH__O43447,O43447,PPIH,Peptidyl-prolyl cis-trans isomerase H,2,6.98077,7.02989,0,6.865,6.54055,0,6.75933,6.8117,0,7.58377,6.72884,5.43739,7.04141,6.54495,6.24927,6.65442,5.99968,6.77305
